gene,log2FC,pvalue,padj
STX2,0.008957531002049102,0.44326736821831814,0.6112810207820737
NOC2LP2,-0.005005035386211887,0.4431610973164541,0.6112810207820737
WDR76,-0.0034783488835135046,0.4433257748098579,0.6113033627519023
LMBR1L,0.00663524063532428,0.4433978772406735,0.6113445839080357
GSTTP2,0.003628904651265863,0.44347566835267754,0.6113936398648564
SNORD55,-0.004562490326001978,0.4436006260048471,0.6114495115201947
HHIP,-0.002408537508030051,0.44355976175766065,0.6114495115201947
GALNT6,0.008839842491864758,0.44364840721550336,0.6114571824254783
RER1,-0.005180965177860486,0.4442994497925649,0.6122962160604671
ZWILCH,-0.0029369097950944223,0.44444096312695797,0.6124208442052212
ASB2,0.0043630774556042695,0.4444744486526709,0.6124208442052212
SNHG3,-0.0035007997260683155,0.44459988775972953,0.6125354108543635
LRRC23,-0.0024683242044787335,0.44469143331777367,0.6125450042962086
KDM5D,-0.03258778617563429,0.4446529683763621,0.6125450042962086
ARHGDIG,0.0083000727101048,0.44500069347755117,0.6129127086657333
ZNF395,0.014035675600323927,0.44504644138651894,0.6129174343484206
OR51E2,0.0034198101962301664,0.44509789108802306,0.6129300108878993
IL12RB2,-0.004006701525102407,0.44563090416537965,0.6130874827346153
TPM4,-0.0116321666746666,0.4452910514578908,0.6130874827346153
TCN1,0.028703405655098102,0.4455484144121315,0.6130874827346153
DNAJB1,-0.009802510303337897,0.44553996957893194,0.6130874827346153
RYR1,-0.004046982801937382,0.44548169755861144,0.6130874827346153
LST1,-0.018303161492699616,0.4455992347911916,0.6130874827346153
CAPN7,-0.006775568548737176,0.4456355301180634,0.6130874827346153
SH3KBP1,0.011526127835875144,0.4455602263142007,0.6130874827346153
ANGPTL8,0.004737891648710857,0.4454140660989383,0.6130874827346153
MTA2,0.011582433270735493,0.44557183147569956,0.6130874827346153
GPA33,0.01722175602994458,0.44587901339807945,0.6133641969852581
NFATC3,0.006199199933301536,0.4460216381891594,0.6135021279707298
LRP2,-0.003067730950339076,0.44610349116890646,0.6135564491587163
CDY1,-0.0026705697482460877,0.44617845634045844,0.6136012876600077
EDC3,0.007611270641995738,0.4463083495620668,0.6137216495829274
PIR,0.0024921017397945278,0.4466304047208336,0.6141062067568401
OR52N5,-0.0061364232107647965,0.4466945075741746,0.6141276648580795
E2F2,-0.04619008044849515,0.4467308117194646,0.6141276648580795
SH3PXD2A,-0.010734003877957754,0.44679539893127057,0.6141581624865258
ARNT,-0.005358399391869106,0.4469132906969121,0.6142619190030437
SFXN4,-0.007592192929916308,0.4469753070945551,0.6142888649736726
XRCC6,-0.012328738285926732,0.4471198918976022,0.6144292708012211
XGY2,0.003877374231478825,0.4472755045455742,0.6145848029445116
ENPP2,-0.0027830164033435523,0.44739721651668457,0.6146354248342654
NBEA,-0.0030226663683023958,0.44735852910210544,0.6146354248342654
GAL3ST4,0.010925722170042285,0.44757683631976497,0.6148238711357622
SLC17A7,0.004592333544732874,0.4477655903246929,0.6150248279054387
XRN1,-0.01795833924988699,0.44785493528782444,0.6150892170215104
IL1R1,0.005608734547726257,0.44804358108100184,0.6152899619206629
SIX3,0.0027729945671000067,0.44872539516613713,0.6160717530749986
G6PC,-0.007579735385562891,0.4487404718959704,0.6160717530749986
SBF2-AS1,0.003147792207169431,0.44865810987871446,0.6160717530749986
BCAN,0.006097815503832038,0.44890361914465077,0.6162373253427279
KCNH2,0.007157197339074273,0.4489811134083024,0.6162852963045728
RAPSN,0.005336884746727222,0.44916921072571464,0.6164266484888432
ZNF3,0.0037797218328190496,0.4491368527353659,0.6164266484888432
EOMES,0.027731956420918635,0.4492357452638395,0.6164595484984796
CCDC170,-0.003713935433560245,0.4493826274678317,0.6166026881625687
HEYL,0.003117676434439609,0.44944744232675954,0.6166332058975831
LEKR1,0.004387974594298072,0.44974419044240393,0.6169152488538565
RUNX1,0.004457539167314728,0.449780794524767,0.6169152488538565
ADAM29,-0.004928850890700609,0.4497136378706138,0.6169152488538565
LRP8,-0.0034568336052327453,0.4500579042690324,0.6172368795978284
TOP2A,0.005717814059973847,0.4501542589796544,0.6172956369616184
TMPRSS2,0.0032395250756307448,0.4501859854477751,0.6172956369616184
GPR135,0.0030180757775628564,0.45023541707258885,0.6173049773645756
OR52K1,-0.0035156906347255656,0.4502805429712509,0.6173084130994414
SNAR-A1,-0.005526595186970518,0.4504170312739984,0.6174370888673664
OR2A20P,-0.005024132773927548,0.4505661729048498,0.6175246449994175
PSMB9,0.015317173242614501,0.4505407240368235,0.6175246449994175
KLRC4,0.004748751189913136,0.45079381843635,0.6176028817851015
HLA-DPB2,-0.0028277424195062295,0.4507777423436944,0.6176028817851015
MFAP5,-0.003798777666377262,0.4507266655001195,0.6176028817851015
RBM11,-0.002135777301463193,0.45070550959815103,0.6176028817851015
ADAMTS8,-0.004033867032718241,0.45083894046461537,0.6176062814423048
LMBRD2,-0.006203343403694994,0.45093725379893673,0.6176241308769551
NUP85,0.009644894314410735,0.45091742641794313,0.6176241308769551
HOXC13,0.007092268150420189,0.4510079242730378,0.6176625165630371
SPATA24,-0.0036812449318794904,0.4512958908302424,0.6179400342962026
AZIN1,-0.007753464390757969,0.45125645973864204,0.6179400342962026
GPR107,0.003745668238373412,0.45154708590447207,0.6181690838056826
TAC1,0.002345433820011955,0.45154852987186705,0.6181690838056826
PLS1,-0.00396418968305845,0.45169596797309725,0.6183124846538456
ARFGEF2,-0.003428309539332375,0.4517681418844319,0.6183528413394549
VEGFB,0.007950417979527558,0.4518825921897852,0.6184510502954597
SPC24,0.007810272983331146,0.4519611347882052,0.6185001016886209
TARS2,0.0065355817482197764,0.45213479377203675,0.6186792964567011
SNX10,-0.012031999103556679,0.4522073944445727,0.6187201871467213
STARD5,0.005516032863153164,0.4522790907801475,0.6187598328950276
PRUNE2,0.00732259249541567,0.45240348968453914,0.6188715663572785
KIAA0907,0.014892722615558185,0.452559514170074,0.6189680834031493
DEFA4,0.052469299712826434,0.4525571802746152,0.6189680834031493
TTC28,0.005947036277127893,0.4530859969717665,0.6196296459389167
TMED5,-0.026238183261952486,0.45316473757919673,0.6196788197788033
ZNF429,-0.005901457750431938,0.4533828495645274,0.619918549333769
CAPRIN1,0.004546242238161469,0.45352224559352095,0.6200506140434734
MCHR1,0.004366136253361574,0.45365447159824623,0.6200558050985183
NAT6,0.009161237154208024,0.45363957023021956,0.6200558050985183
CNN2,-0.017395602415220424,0.45359150431314216,0.6200558050985183
NR1D1,0.01807858084952141,0.4537046635756383,0.6200658942469849
SH3BP4,-0.00353727388035896,0.45374798380962367,0.6200665909518436
PRKAR1B,-0.003902313488360676,0.4538352535552081,0.6201273408012862
PCDH15,0.00344497047500969,0.454025293379215,0.6203284925294359
POLG2,0.007347744197248929,0.45417114901154304,0.6204692437543096
TNIP3,0.004503048926586928,0.4546003373656036,0.6209970089977744
GUCA2B,-0.0035884124711333953,0.4546456014929179,0.6210002727294816
ZNF280B,0.004845742642515916,0.4549537431692902,0.6213625663426685
EME1,0.005068969744329799,0.4551424796991183,0.621561726943431
R3HDML,0.0029836761064778727,0.4554208594515077,0.621766022084611
AASS,0.0029478089346444136,0.4553396820995357,0.621766022084611
NOCT,0.004544650277185092,0.45539118024937375,0.621766022084611
GSTT1,0.01619153696782405,0.4555608301684894,0.621782614215925
KIF6,0.005924369812604802,0.45556179936891716,0.621782614215925
RNF144A,-0.009558098729512743,0.4555491571354299,0.621782614215925
KRTAP10-3,0.006168568717948908,0.4557634430175603,0.62199921875684
RAPH1,0.0020266320954238637,0.455818841264879,0.6220162141398632
LINC00112,-0.0023352303498009874,0.45592824575051594,0.6220670841913053
NME2,-0.004631296857914968,0.4559420164163834,0.6220670841913053
TMPRSS9,0.019872654919492305,0.45598910553045857,0.6220727328344318
SSSCA1,-0.005179736638778465,0.4565053236720042,0.6227183187102382
CDKN1B,0.01668490387301169,0.45656340551612545,0.6227388987188587
MED9,-0.005391854970172361,0.45665418050225653,0.6228040631256764
RCL1,-0.005040340646320196,0.45671470881352705,0.6228279674658813
CDCA4,0.004481878890639557,0.4568678519025925,0.622978155428088
ZSCAN22,0.0031527265618382927,0.4571718864554615,0.6233011955209756
MAGEA2,0.0031947999015002893,0.45720714774720905,0.6233011955209756
MED17,0.004378637928408757,0.4572338582166781,0.6233011955209756
EIF2S2,-0.0049563123171108,0.4575488719126882,0.6236719236573853
TNFRSF21,0.008214699663045444,0.4575978427679311,0.6236799806766457
DESI2,-0.012848128930468938,0.4576759314352421,0.623727718376745
APOBEC3B,0.00427031988439186,0.4579587624099111,0.6240436745028143
AIFM1,0.005522786575684613,0.45799394227871554,0.6240436745028143
PABPC5,0.011189282734379802,0.4580373104252774,0.6240440602200844
CCHCR1,0.004256472388431298,0.45821913732296166,0.6242051193844093
RNF207,0.002584720329277701,0.4582564005251991,0.6242051193844093
RASAL1,0.003608235276900018,0.4582848135552201,0.6242051193844093
SLC16A14,-0.004787905441962614,0.45855626344137285,0.6244660074352442
KIF26B,0.005220310750362778,0.4585625832008601,0.6244660074352442
HBS1L,-0.002990010824224676,0.4586129314718924,0.6244758578019075
TRIM68,0.008842692408511432,0.458894547852326,0.6247665920749581
CENPE,0.004627411622230682,0.45891271562313446,0.6247665920749581
PAQR7,-0.009631669798802811,0.4590474012050072,0.6248912179561394
AGO4,-0.010574410129597922,0.4594490900454537,0.6253792519705246
C12orf40,0.0027185162013303454,0.45968331890590464,0.6256392774885475
MYL5,-0.00604519941324444,0.45978591834594834,0.6257201203911223
ETHE1,-0.004150693123174953,0.4598701359307881,0.6257759346882314
TIMM17B,-0.00824612597541119,0.4600245558082877,0.6259272584619295
GNA14,0.006312415991182263,0.4600884114799997,0.6259553402100615
TAS2R20,0.0031520166612821754,0.46025618013376857,0.6260071849992961
FMO4,-0.005546358540645002,0.46024684319794046,0.6260071849992961
TPGS2,-0.029931560141964297,0.46022380530438656,0.6260071849992961
NCAPD3,0.005051198023433123,0.4603655137794874,0.6260970987401029
SLC14A1,0.013019857699886117,0.4604732411620174,0.6261848112844484
SIGMAR1,0.005722780937207794,0.46065707249367566,0.626199628155645
IGF2BP1,0.011258552111282683,0.46056362125997313,0.626199628155645
TOP1,0.006069537024634641,0.4606373547050423,0.626199628155645
SCAF8,-0.00805813775373121,0.46058607109023914,0.626199628155645
MCM6,0.013738244079359418,0.4610225897690829,0.6266245155377012
SMG8,0.007526090964878662,0.46105616280621936,0.6266245155377012
LAT,0.009202969714018572,0.46115767706437266,0.6267036774817389
UBIAD1,0.008875181413705135,0.4613012362282228,0.6268399573627524
MOV10L1,0.004776873938806325,0.4613877535947528,0.626898707604728
ASS1,0.004498236445577675,0.4616845051186861,0.627125421751763
KLHL32,0.003751612449263142,0.46162804395834905,0.627125421751763
SGCB,-0.004153662507059508,0.4616826401935138,0.627125421751763
UBL7,0.017364843094865634,0.4618079139830414,0.6272342297571616
C17orf49,-0.014074816546457924,0.4620247440534302,0.6274698915020988
FBXO44,0.0038610027309662343,0.4621294591026063,0.6275532613577863
CDK2AP2,0.011561253240873093,0.4622132510455703,0.6276082055070817
ANGEL1,0.007670018388431288,0.4622899112425727,0.6276534565464401
TMTC2,0.0041425526789682365,0.4623955340179329,0.6277380180631493
ATG12,-0.008278254981225253,0.4624791293537141,0.6277926625641232
TMEM72-AS1,0.00233882703534416,0.46256826335075396,0.6278548145789823
AMOT,0.005209313255149617,0.4632650746844266,0.6287416924408954
XPNPEP3,0.011692628259860172,0.46375307952445827,0.6293450392422237
C1orf226,0.005347319885114388,0.46387031362863007,0.6294451585719578
PADI1,0.004477970223232042,0.46410083099321975,0.6296983246911823
MBTD1,0.0113942800563267,0.4641450842177064,0.6296983246911823
GNGT2,-0.009531166205070996,0.4641873110140674,0.6296983246911823
CENPH,0.0030323374029448402,0.4642387399317973,0.6297091130522712
BBS10,-0.006431408070159961,0.46433123766892254,0.6297756013106727
RAB2B,0.03335379984955544,0.464428910904457,0.6298490960243591
SNX18,-0.0037725082508393015,0.46463587867202655,0.630070786132912
TIMM13,0.008659602341205108,0.46478272658900394,0.6302109166743244
C3orf36,0.004959637447521814,0.46596823588705427,0.6317592369735181
MS4A7,-0.020452106907567824,0.4662669256870387,0.6321050310418447
PSG9,0.010727437195654943,0.4664158542823117,0.6322477523093124
TSN,-0.0031268774737975846,0.4665691292980399,0.632390494827942
INO80E,0.010131822996712003,0.46660847957927476,0.632390494827942
NDUFA3,0.014922739955418152,0.4668133867036977,0.6326090094513808
PINK1,0.021456203794869566,0.46697493652873495,0.6327687324054819
DCAF12L1,-0.004016887385896339,0.46707591267842125,0.6328463535298646
FBXW2,-0.005734184215937077,0.4671856765961412,0.6329358656644383
ANK3,0.00389826018206918,0.4674979505406909,0.6332996928199932
NGFR,0.007464154362641473,0.4681578350411573,0.6341343012004229
GAP43,0.003342648706898821,0.4683228242154256,0.6342674836215573
PCSK1N,0.012530723509397212,0.4683437404952054,0.6342674836215573
GCC1,-0.01064177899482388,0.46846748566542845,0.6343757537750623
CD22,-0.009438801891370474,0.46857409023727586,0.6344607948954569
HDAC10,0.005022347006963912,0.4687791673492306,0.6346206064629779
ITGA6,-0.0031685079524805815,0.46877974789750076,0.6346206064629779
AURKAPS1,0.0037216897820666617,0.469080522393498,0.6348497744671486
PDCL3P4,-0.005155408644753834,0.46904301511806956,0.6348497744671486
KAT7,0.00620609402682426,0.4690783969899771,0.6348497744671486
TTC12,-0.0026895077870161543,0.46924040418404517,0.6350068218445025
CDC42BPB,0.005800329290347683,0.46943457866897603,0.6352102426608229
GAS8,-0.0036237512818075857,0.46954405435249985,0.6352990269258858
ZNF177,0.004776763802263773,0.4697793296086609,0.6355579871148743
SYT6,0.0028560922004974287,0.469879958883214,0.6356347552502541
YTHDC2,0.00546579437299588,0.4700800921680757,0.6358325485632055
NECTIN1,-0.0018316307061079229,0.4701139714556316,0.6358325485632055
FBXO17,0.0027142367967369907,0.4703366741479868,0.6360743593239441
RNF133,0.003837477691002178,0.47040225018388454,0.6361036496744826
MRPL12,-0.009207422762727013,0.4704837807620274,0.6361523294629509
TMEM17,-0.016484294619553808,0.47052609124113454,0.6361523294629509
CEP76,-0.0032351129928365197,0.47074925372806664,0.6363946416835278
PEX1,0.0064574126515006824,0.4708727558906687,0.6364183022406756
DFNB59,-0.0027788340141912116,0.47103039215824655,0.6364183022406756
ZNF330,-0.006136125015088645,0.47095802039966933,0.6364183022406756
C6orf89,0.006637432214115613,0.47090271578495485,0.6364183022406756
ZNF107,-0.0030366505511736364,0.47082774853980525,0.6364183022406756
VPS13A,0.005859708801471797,0.4710092628445709,0.6364183022406756
LAPTM4A,-0.009375488438230661,0.4712085136954464,0.6365995814163646
RAD51D,0.0027859033139963074,0.47136503860291784,0.6366328999556754
GUSBP5,0.0030381841296334144,0.47131915340096436,0.6366328999556754
ARHGEF10,0.005936920456982797,0.47135955668802515,0.6366328999556754
GAB3,0.009437629415444349,0.47146607304867766,0.6367099862039205
ATP1A1,0.011369193198538241,0.4719234859808621,0.637268298615216
ITGAV,-0.007986810448256776,0.4730193469448938,0.6385695051868618
CA11,-0.004945861204034507,0.4729419347913457,0.6385695051868618
FAM3B,0.004874210344627983,0.4730010519573071,0.6385695051868618
C17orf47,0.0057812862710706625,0.47325072274528723,0.6388223176367884
THAP7,0.006610083851693815,0.4733092674677299,0.638841806914789
JMJD6,0.005336335409576343,0.47371768726661584,0.6393334869893463
MACROD2,0.0027931649474961517,0.47386416309530166,0.6394120121364216
FKBP9,0.0032902725793606535,0.4738605731912217,0.6394120121364216
PRDX6,-0.013496398862001158,0.47399978661806713,0.6395170190674812
BRINP2,0.0062503929131398905,0.47403028974789274,0.6395170190674812
LPGAT1,-0.006740221553207526,0.47440986048574607,0.639969490479235
WFDC13,0.0031841946088091433,0.47455220493706207,0.6401018938636996
UTRN,0.006751713888684563,0.47469245723723535,0.6402314508449686
MYOF,0.010233193425165155,0.4749159569111325,0.6403777293243812
PIAS3,0.0047887922602303234,0.4748557161673656,0.6403777293243812
C20orf181,0.003464644144298923,0.47493355208523214,0.6403777293243812
HID1,0.0034807087114128166,0.47508977854818457,0.6405287491847627
EIF2B2,0.009376158836326809,0.4752986386579041,0.6406910639665968
PHTF1,0.009808666132922639,0.4752733411681665,0.6406910639665968
PPIB,0.005162331502257089,0.4756559802490684,0.6411130856065054
SPTY2D1,-0.005588512489317132,0.4759014959348061,0.6411456857147922
ACSS1,0.011603686690907722,0.4757419396295537,0.6411456857147922
LETM2,-0.0034319071139821133,0.475862575028558,0.6411456857147922
AGBL1,0.002233892150500516,0.47583484029668094,0.6411456857147922
ZNF81,0.003404913537292664,0.4758370268027276,0.6411456857147922
MFSD7,-0.0030974285451659256,0.47614403065622757,0.6414127734398065
HLA-C,0.025938976816626713,0.4765910111143281,0.641924484000763
TRAF3IP2,0.005070377537063742,0.476612531133955,0.641924484000763
CENPJ,-0.004073557689879159,0.4766716599379965,0.6419444279443925
ANAPC16,-0.014014785795232854,0.4769243395082346,0.6422250031087086
CENPM,0.00336717804667952,0.47697138554883434,0.6422286463037387
DUSP23,0.011459832600017705,0.4773135937999048,0.6426296795498997
CYB5R2,0.004886133862259001,0.47748498004190953,0.6428006739406096
SUSD4,-0.003262824379392626,0.47764130618349127,0.6429513641971828
CCT5,-0.005467645902415441,0.4777548388094496,0.6430444275918658
MYO1E,0.003433105952662885,0.47780770882521395,0.6430558311303103
C20orf196,-0.0064665054221482166,0.47798468918128884,0.6432342504972395
DSG3,0.0030132551334673963,0.4780672862303733,0.6432856348718624
RRP9,0.0038074889601844575,0.4783618561668841,0.6436222131649929
PDE1C,-0.002530708799303838,0.47843041636588873,0.6436546675314446
ANKRD34C,0.0033303616676532144,0.4789027724584381,0.6442303107911227
PGLYRP2,-0.003347234105556929,0.4792187428314584,0.6444981529280063
ALDH6A1,0.005560038707671744,0.47923561795669417,0.6444981529280063
NEPRO,0.0029855972045087498,0.4791797840997506,0.6444981529280063
RGL1,0.007190708839975635,0.47927986779809134,0.6444981529280063
AFTPH,-0.005881948273276372,0.479399690644051,0.6445994355076526
PCDHB14,0.005730555229121137,0.4795511762676196,0.6447432690114362
HOXA2,0.0022236539095352725,0.47962926146927315,0.6447884001411688
TMEM141,-0.009267990661120606,0.4797207650796666,0.644851560224027
KIF20A,0.002919098368275641,0.47987658514587933,0.6450011562038712
LCNL1,-0.004116138850855933,0.4803655340407024,0.6454729770252996
NUDT19,-0.002693050098113936,0.48040587491940967,0.6454729770252996
FAM69A,-0.00646559091849408,0.4803465397899332,0.6454729770252996
ESX1,0.0030468451938245877,0.48037639693607065,0.6454729770252996
OR13C9,0.0036981399303481766,0.4806146890350053,0.6456936421466485
ATR,-0.006214128774966632,0.4808724436869742,0.6457555253907532
UBE2R2,0.005870652039918767,0.48082881548556755,0.6457555253907532
CYSRT1,0.0030357528500548625,0.4807566615938418,0.6457555253907532
SPATS2L,0.011651093164339876,0.48085980433582354,0.6457555253907532
MINPP1,-0.004249026770247077,0.4808836714212002,0.6457555253907532
LPIN1,-0.017420138055772583,0.48136703309367673,0.6463446840946336
TMEM19,-0.0061194624708846845,0.4814312318328002,0.6463709642071077
OR5M8,0.00300022585442683,0.4817232016689235,0.6467030172372498
USP17L24,0.0031943206241926703,0.4820757921764539,0.6471163831217571
BRWD1,0.004025790037582411,0.48216019440172164,0.6471697021327528
ORC2,-0.008086674947291428,0.48226761223513953,0.6471939308453406
H2AFB1,0.0033928409725030306,0.48222730299496824,0.6471939308453406
RSG1,-0.004265234010395247,0.4827083240171892,0.6477253441787075
MMP11,-0.00331593211453729,0.4831166107273283,0.6482131532908405
KCNQ4,0.0024096180169337345,0.48339807822673375,0.648530730366433
TRIM16L,0.00944142032258899,0.4837290779253793,0.6488545994324129
ZCCHC3,0.005999715787550208,0.483704007865647,0.6488545994324129
LTK,0.003494857186897349,0.48382392569455346,0.6489217279155396
PDCD1,0.004320297528484396,0.4840094144483181,0.6491104035990222
BRAF,0.004399825727175788,0.484207170149277,0.6493154941618487
CCL21,0.00388384550094667,0.48435399694623926,0.6494522580789974
MAB21L1,-0.005018836427484352,0.4844465744379004,0.6494561444056414
IFITM4P,0.0037347201656112716,0.4844464154536294,0.6494561444056414
BGLAP,0.003792607272452564,0.4846412198502832,0.6496569577335958
WDR5B,-0.004206447327374185,0.48469669060369597,0.6496711888491516
LHFP,0.008979138024908906,0.4851306339110517,0.6499680335688183
XPNPEP2,0.009823206303391174,0.48508773253943693,0.6499680335688183
LOC101927635,0.002328616179788412,0.48508318913465026,0.6499680335688183
C1orf53,-0.0027265681308632495,0.4851874053401038,0.6499680335688183
UBR3,-0.006222198495752451,0.4851588461560752,0.6499680335688183
OR8A1,-0.002740646019408821,0.4849854900150475,0.6499680335688183
DPT,-0.0032685494177284724,0.4853944325155282,0.6501852363409703
WIPF1,-0.013256632591271966,0.48552387972341743,0.6502984902824097
TMEM191B,0.0030510610802592097,0.4855826074995169,0.6503170122073973
MPP7,0.004602592711696829,0.4856433774459152,0.6503382654333058
MAATS1,-0.0030519663738779457,0.48582822702599987,0.6504655241490648
DDN,0.002844491901704771,0.4858171771109691,0.6504655241490648
ALDH16A1,0.008964808878336505,0.4859923543108059,0.650625128000528
B3GALT2,-0.004286805553139317,0.4860999694167597,0.6507090533301615
PARN,-0.00846425393238004,0.4861783012851264,0.6507199622024074
PLCD3,0.002989876464267738,0.4861979723111332,0.6507199622024074
CENPU,0.003715338088139397,0.4863759556539188,0.6508980265814801
PIK3AP1,-0.01399108867726806,0.48650904071483503,0.6510159779853724
UBAC2,0.00928941544413675,0.48689800685527607,0.6514161030197504
DPH7,0.004320445147450336,0.48688819511357573,0.6514161030197504
ZEB1-AS1,0.004279861501936821,0.4870282237320745,0.6515301369294696
RPP21,-0.013577351058328802,0.48747535066255343,0.6518285051860542
ARMC2,0.0032913080426943964,0.4874762750742432,0.6518285051860542
KRBA1,0.01047974772631921,0.4874090005130831,0.6518285051860542
MCM8,0.011580674298095062,0.4874676697940818,0.6518285051860542
CEP135,-0.010797846486267915,0.487366507561911,0.6518285051860542
MSL2,0.0045149037178005,0.48773509555002525,0.6521143841915044
MYOCD,0.0034347369305622877,0.48784711681912146,0.6521917995447772
RIPK4,0.009193384811039707,0.4878830535810316,0.6521917995447772
CD200R1L,0.0032375715528951687,0.4879321440891588,0.6521972291424304
BUB1B,-0.0032617167210133857,0.4880171910813186,0.6522507147385641
VPS37D,-0.004410755599248084,0.4882783223258028,0.652479308106553
DAZ2,-0.002390454565764699,0.4882717012043502,0.652479308106553
WDR83OS,0.011299047734327772,0.4888880962985719,0.6532338733199737
MSX2,0.004147186354463095,0.4890416674910728,0.653378794570676
ASCC2,-0.03409208779099515,0.4891558098646936,0.6534710155026953
SLC20A1,-0.01455492974229955,0.48926194843394444,0.6535525280012221
HDGF,0.026624249662850374,0.4894445886078015,0.6535553997783162
ATOX1,-0.01268613825241971,0.4893497433182617,0.6535553997783162
CHRNA1,0.002529996375177035,0.4894066032352341,0.6535553997783162
DNAJC12,0.0031962916076997416,0.489407118709626,0.6535553997783162
GRK5,0.006791851694782025,0.489645450997249,0.6537030797533556
NPY5R,-0.0033315750666282895,0.4896137674038708,0.6537030797533556
ALKBH4,0.004892090635752133,0.4897784489483603,0.653760119304032
LOC101929288,0.00420554459704281,0.48973669498737393,0.653760119304032
POU5F1,-0.004711649113856353,0.49003225685569485,0.6540386295888209
TCF19,0.0021835819093851683,0.4906670734882252,0.6548255682671569
RNF111,-0.0037719050618401084,0.49086768838208344,0.6550329462434215
TMCC2,0.013219552829045078,0.49095448420119986,0.6550884154002928
SERPINF2,0.0029306711481540404,0.4910498041123937,0.6551552471226889
BHLHB9,-0.002834499709342353,0.49112761948121286,0.6551987142457297
PTH1R,0.0042179946634508525,0.4913674255890814,0.6553674547401545
MPZ,0.0045372704785968665,0.49138984800318125,0.6553674547401545
MN1,0.0036935301055471825,0.4913791845268542,0.6553674547401545
GJB4,-0.0043971706042240655,0.4914993653665761,0.6553928197357289
TFF3,-0.013007331734296024,0.49147719543136803,0.6553928197357289
MIGA1,0.012764669019545316,0.49167653653917043,0.6555687153855606
TRPM8,-0.00248405146107622,0.49180024881852713,0.65567330669068
DSEL,0.002015800231760956,0.4923577183679085,0.6563561153097824
FOXI1,0.0027043592166231534,0.4925260893038665,0.6565201433349165
CALML3,-0.002243047503248441,0.4926760723801491,0.6566596330499751
TMEM144,0.0054689341096541,0.49281562129077183,0.6567851912748932
THAP3,-0.003623632519018649,0.49306886933640476,0.6570622415556616
ZBBX,-0.004431736953985244,0.4931372779290987,0.6570929469664274
PHF14,0.002710606447361208,0.4933684014501712,0.6573404403094729
ASB4,0.002669199706872405,0.49348014722413863,0.6574288495579861
CYP2A7,0.003079088975008304,0.49354280403071166,0.6574518507845881
SRD5A3,-0.0028790357840593472,0.4937749825021243,0.6577006480191988
SLC36A4,0.005388789129453286,0.4939170239649226,0.6578293494352128
HOXC6,0.0036617983695235168,0.49401215276247573,0.6578955517296523
C16orf54,0.007026645065155712,0.4941119730900709,0.6579278059095479
TMEM110,0.003602409940992146,0.49412722125683944,0.6579278059095479
TAS2R16,-0.0028732395022927903,0.49455951999942105,0.6584376662019878
CASK,-0.00515638091477566,0.4946010638136997,0.6584376662019878
SEL1L,0.004046297141137245,0.4947433818046107,0.6585665970092804
KCND3,-0.0032251739811641755,0.4949228409626524,0.6587449392118229
KANK4,0.0037662649702694395,0.4950531710160894,0.6588578635483818
ZNF283,-0.00387336777090308,0.49542584515535526,0.6592932691317683
LDOC1L,0.009345127924552443,0.4955617252607248,0.6593529330035217
GP1BA,0.009778578947952532,0.49555984149838045,0.6593529330035217
MYH16,-0.001614451075119483,0.4957670069933655,0.6595654752725183
CAPN8,-0.002427455806385481,0.49629305730208534,0.6602046879099379
UGT2B7,-0.003959324942149678,0.4966107022447234,0.6605648769912232
MPZL1,0.011337668944774393,0.49665503386042675,0.6605648769912232
CCDC113,0.0032623081257110442,0.49700130120792185,0.6609647274534515
GCC2,-0.002247275654910119,0.4972060451215739,0.6611077921088256
TRAPPC11,-0.006670578341849698,0.49723557804645985,0.6611077921088256
CARM1,0.034757319109258944,0.4972458082873203,0.6611077921088256
KRTAP12-2,0.003021013443045284,0.4974170883335561,0.6612748148162668
LOC105378367,0.003235450355826508,0.497679381362149,0.6615302420643516
TCP10,0.0021445850130783484,0.4977005694404336,0.6615302420643516
LOC650293,0.006503690843445931,0.49813468222216833,0.662046498192869
TMEM59L,-0.005052340661499954,0.49866589738884265,0.6626877156290818
KRTAP13-1,0.0029251018668636775,0.49870865094980604,0.6626877156290818
ZNF143,0.009221618464903436,0.49885845817477575,0.662825970847028
CAPRIN2,-0.006866728161082136,0.49915175103129694,0.6631548304840675
TAAR8,0.005784945210612236,0.4993333518123974,0.6632839167012315
PARS2,-0.003922393165780136,0.4993405017750779,0.6632839167012315
H2AFY2,-0.008237262434312775,0.4997867347755142,0.6638157786784546
FAM50B,0.008148343569363448,0.4999982903430299,0.6640358735859568
DAB2IP,0.002582492493197641,0.5001995569752747,0.6642422648968442
KRTAP4-8,-0.003244551533896356,0.5002484838422349,0.6642463366309983
NDFIP2,-0.006063160919330457,0.5006363069518546,0.6647003639096766
FASTKD3,-0.005026442641479889,0.5007404525962167,0.6647777007702661
HSPBP1,0.0034186051768871906,0.5009048795823615,0.6649350449886284
LOC103611081,-0.0028574376851642214,0.5010057744038979,0.6650080312010683
TATDN2,0.010780804398101473,0.5010866605037089,0.6650544479735837
KRTCAP3,0.004541393615495437,0.5013697396682297,0.6653114789432326
RBMY2FP,0.0028661792267783426,0.5013721894963673,0.6653114789432326
BBS12,-0.003074155343850471,0.5021644647383426,0.6661415257826699
ZNF222,0.004757754821307358,0.5021246789420013,0.6661415257826699
LOC90768,0.004556250050875121,0.5021816708106167,0.6661415257826699
